acc_id,fallecidos_lesionados,fall_les,g_edad,sexo_vic
2021|4101,,Lesionado,,
2021|4102,,Fallecido,,
2021|4103,,Fallecido,,
2021|4104,,Lesionado,,
2021|4105,,Lesionado,,
2021|4106,,Fallecido,,
2021|4107,,Fallecido,,
2021|4108,,Fallecido,,
2021|4109,,Fallecido,,
2021|4110,,Fallecido,,
2021|4111,,Lesionado,,
2021|4112,,Lesionado,,
2021|4113,,Fallecido,,
2021|4114,,Lesionado,,
2021|4115,,Lesionado,,
2021|4116,,Lesionado,,
2021|4117,,Lesionado,,
2021|4118,,Lesionado,,
2021|4119,,Lesionado,,
2021|4120,,Fallecido,,
2021|4121,,Lesionado,,
2021|4122,,Fallecido,,
2021|4123,,Lesionado,,
2021|4124,,Lesionado,,
2021|4125,,Lesionado,,
2021|4126,,Fallecido,,
2021|4127,,Lesionado,,
2021|4128,,Lesionado,,
2021|4129,,Lesionado,,
2021|4130,,Lesionado,,
2021|4131,,Lesionado,,
2021|4132,,Fallecido,,
2021|4133,,Fallecido,,
2021|4134,,Lesionado,,
2021|4135,,Lesionado,,
2021|4136,,Lesionado,,
2021|4137,,Lesionado,,
2021|4138,,Lesionado,,
2021|4139,,Lesionado,,
2021|4140,,Lesionado,,
2021|4141,,Fallecido,,
2021|4142,,Lesionado,,
2021|4143,,Lesionado,,
2021|4144,,Lesionado,,
2021|4145,,Fallecido,,
2021|4146,,Lesionado,,
2021|4147,,Lesionado,,
2021|4148,,Lesionado,,
2021|4149,,Lesionado,,
2021|4150,,Lesionado,,
2021|4151,,Lesionado,,
2021|4152,,Lesionado,,
2021|4153,,Lesionado,,
2021|4154,,Lesionado,,
2021|4155,,Lesionado,,
2021|4156,,Fallecido,,
2021|4157,,Lesionado,,
2021|4158,,Fallecido,,
2021|4159,,Lesionado,,
2021|4160,,Lesionado,,
2021|4161,,Lesionado,,
2021|4162,,Lesionado,,
2021|4163,,Lesionado,,
2021|4164,,Lesionado,,
2021|4165,,Lesionado,,
2021|4166,,Fallecido,,
2021|4167,,Fallecido,,
2021|4168,,Lesionado,,
2021|4169,,Lesionado,,
2021|4170,,Lesionado,,
2021|4171,,Fallecido,,
2021|4172,,Lesionado,,
2021|4173,,Lesionado,,
2021|4174,,Lesionado,,
2021|4175,,Lesionado,,
2021|4176,,Lesionado,,
2021|4177,,Fallecido,,
2021|4178,,Lesionado,,
2021|4179,,Fallecido,,
2021|4180,,Lesionado,,
2021|4181,,Lesionado,,
2021|4182,,Fallecido,,
2021|4183,,Fallecido,,
2021|4184,,Lesionado,,
2021|4185,,Lesionado,,
2021|4186,,Lesionado,,
2021|4187,,Lesionado,,
2021|4188,,Lesionado,,
2021|4189,,Lesionado,,
2021|4190,,Lesionado,,
2021|4191,,Lesionado,,
2021|4192,,Lesionado,,
2021|4193,,Lesionado,,
2021|4194,,Lesionado,,
2021|4195,,Lesionado,,
2021|4196,,Lesionado,,
2021|4197,,Lesionado,,
2021|4198,,Lesionado,,
2021|4199,,Lesionado,,
2021|4200,,Lesionado,,
2021|4201,,Lesionado,,
2021|4202,,Lesionado,,
2021|4203,,Lesionado,,
2021|4204,,Lesionado,,
2021|4205,,Lesionado,,
2021|4206,,Lesionado,,
2021|4207,,Lesionado,,
2021|4208,,Lesionado,,
2021|4209,,Lesionado,,
2021|4210,,Lesionado,,
2021|4211,,Lesionado,,
2021|4212,,Lesionado,,
2021|4213,,Lesionado,,
2021|4214,,Lesionado,,
2021|4215,,Fallecido,,
2021|4216,,Fallecido,,
2021|4217,,Lesionado,,
2021|4218,,Fallecido,,
2021|4219,,Lesionado,,
2021|4220,,Lesionado,,
2021|4221,,Lesionado,,
2021|4222,,Lesionado,,
2021|4223,,Lesionado,,
2021|4224,,Lesionado,,
2021|4225,,Lesionado,,
2021|4226,,Lesionado,,
2021|4227,,Lesionado,,
2021|4228,,Lesionado,,
2021|4229,,Lesionado,,
2021|4230,,Lesionado,,
2021|4231,,Lesionado,,
2021|4232,,Lesionado,,
2021|4233,,Lesionado,,
2021|4234,,Lesionado,,
2021|4235,,Lesionado,,
2021|4236,,Fallecido,,
2021|4237,,Fallecido,,
2021|4238,,Lesionado,,
2021|4239,,Lesionado,,
2021|4240,,Lesionado,,
2021|4241,,Lesionado,,
2021|4242,,Lesionado,,
2021|4243,,Lesionado,,
2021|4244,,Fallecido,,
2021|4245,,Lesionado,,
2021|4246,,Lesionado,,
2021|4247,,Lesionado,,
2021|4248,,Lesionado,,
2021|4249,,Lesionado,,
2021|4250,,Lesionado,,
2021|4251,,Lesionado,,
2021|4252,,Lesionado,,
2021|4253,,Fallecido,,
2021|4254,,Lesionado,,
2021|4255,,Lesionado,,
2021|4256,,Fallecido,,
2021|4257,,Lesionado,,
2021|4258,,Lesionado,,
2021|4259,,Lesionado,,
2021|4260,,Lesionado,,
2021|4261,,Lesionado,,
2021|4262,,Fallecido,,
2021|4263,,Lesionado,,
2021|4264,,Lesionado,,
2021|4265,,Lesionado,,
2021|4266,,Lesionado,,
2021|4267,,Lesionado,,
2021|4268,,Lesionado,,
2021|4269,,Lesionado,,
2021|4270,,Fallecido,,
2021|4271,,Fallecido,,
2021|4272,,Fallecido,,
2021|4273,,Fallecido,,
2021|4274,,Lesionado,,
2021|4275,,Lesionado,,
2021|4276,,Lesionado,,
2021|4277,,Fallecido,,
2021|4278,,Lesionado,,
2021|4279,,Lesionado,,
2021|4280,,Lesionado,,
2021|4281,,Lesionado,,
2021|4282,,Lesionado,,
2021|4283,,Fallecido,,
2021|4284,,Lesionado,,
2021|4285,,Lesionado,,
2021|4286,,Lesionado,,
2021|4287,,Lesionado,,
2021|4288,,Fallecido,,
2021|4289,,Lesionado,,
2021|4290,,Lesionado,,
2021|4291,,Lesionado,,
2021|4292,,Fallecido,,
2021|4293,,Lesionado,,
2021|4294,,Fallecido,,
2021|4295,,Lesionado,,
2021|4296,,Lesionado,,
2021|4297,,Lesionado,,
2021|4298,,Fallecido,,
2021|4299,,Fallecido,,
2021|4300,,Lesionado,,
2021|4301,,Lesionado,,
2021|4302,,Lesionado,,
2021|4303,,Fallecido,,
2021|4304,,Lesionado,,
2021|4305,,Fallecido,,
2021|4306,,Fallecido,,
2021|4307,,Fallecido,,
2021|4308,,Lesionado,,
2021|4309,,Lesionado,,
2021|4310,,Fallecido,,
2021|4311,,Fallecido,,
2021|4312,,Fallecido,,
2021|4313,,Lesionado,,
2021|4314,,Lesionado,,
2021|4315,,Lesionado,,
2021|4316,,Fallecido,,
2021|4317,,Lesionado,,
2021|4318,,Lesionado,,
2021|4319,,Fallecido,,
2021|4320,,Fallecido,,
2021|4321,,Lesionado,,
2021|4322,,Lesionado,,
2021|4323,,Lesionado,,
2021|4324,,Lesionado,,
2021|4325,,Lesionado,,
2021|4326,,Lesionado,,
2021|4327,,Lesionado,,
2021|4328,,Lesionado,,
2021|4329,,Fallecido,,
2021|4330,,Lesionado,,
2021|4331,,Fallecido,,
2021|4332,,Lesionado,,
2021|4333,,Lesionado,,
2021|4334,,Lesionado,,
2021|4335,,Fallecido,,
2021|4336,,Lesionado,,
2021|4337,,Lesionado,,
2021|4338,,Lesionado,,
2021|4339,,Fallecido,,
2021|4340,,Lesionado,,
2021|4341,,Lesionado,,
2021|4342,,Lesionado,,
2021|4343,,Lesionado,,
2021|4344,,Lesionado,,
2021|4345,,Lesionado,,
2021|4346,,Lesionado,,
2021|4347,,Lesionado,,
2021|4348,,Lesionado,,
2021|4349,,Fallecido,,
2021|4350,,Lesionado,,
2021|4351,,Fallecido,,
2021|4352,,Lesionado,,
2021|4353,,Fallecido,,
2021|4354,,Lesionado,,
2021|4355,,Lesionado,,
2021|4356,,Fallecido,,
2021|4357,,Lesionado,,
2021|4358,,Lesionado,,
2021|4359,,Fallecido,,
2021|4360,,Lesionado,,
2021|4361,,Lesionado,,
2021|4362,,Lesionado,,
2021|4363,,Lesionado,,
2021|4364,,Lesionado,,
2021|4365,,Lesionado,,
2021|4366,,Fallecido,,
2021|4367,,Lesionado,,
2021|4368,,Fallecido,,
2021|4369,,Lesionado,,
2021|4370,,Lesionado,,
2021|4371,,Lesionado,,
2021|4372,,Lesionado,,
2021|4373,,Lesionado,,
2021|4374,,Lesionado,,
2021|4375,,Lesionado,,
2021|4376,,Fallecido,,
2021|4377,,Lesionado,,
2021|4378,,Lesionado,,
2021|4379,,Lesionado,,
2021|4380,,Fallecido,,
2021|4381,,Fallecido,,
2021|4382,,Lesionado,,
2021|4383,,Lesionado,,
2021|4384,,Fallecido,,
2021|4385,,Fallecido,,
2021|4386,,Lesionado,,
2021|4387,,Lesionado,,
2021|4388,,Lesionado,,
2021|4389,,Lesionado,,
2021|4390,,Lesionado,,
2021|4391,,Fallecido,,
2021|4392,,Fallecido,,
2021|4393,,Lesionado,,
2021|4394,,Lesionado,,
2021|4395,,Lesionado,,
2021|4396,,Fallecido,,
2021|4397,,Lesionado,,
2021|4398,,Fallecido,,
2021|4399,,Fallecido,,
2021|4400,,Fallecido,,
2021|4401,,Fallecido,,
2021|4402,,Lesionado,,
2021|4403,,Lesionado,,
2021|4404,,Fallecido,,
2021|4405,,Lesionado,,
2021|4406,,Lesionado,,
2021|4407,,Lesionado,,
2021|4408,,Fallecido,,
2021|4409,,Lesionado,,
2021|4410,,Fallecido,,
2021|4411,,Fallecido,,
2021|4412,,Lesionado,,
2021|4413,,Lesionado,,
2021|4414,,Lesionado,,
2021|4415,,Lesionado,,
2021|4416,,Lesionado,,
2021|4417,,Lesionado,,
2021|4418,,Fallecido,,
2021|4419,,Fallecido,,
2021|4420,,Lesionado,,
2021|4421,,Lesionado,,
2021|4422,,Lesionado,,
2021|4423,,Lesionado,,
2021|4424,,Lesionado,,
2021|4425,,Lesionado,,
2021|4426,,Lesionado,,
2021|4427,,Lesionado,,
2021|4428,,Fallecido,,
2021|4429,,Lesionado,,
2021|4430,,Fallecido,,
2021|4431,,Lesionado,,
2021|4432,,Fallecido,,
2021|4433,,Lesionado,,
2021|4434,,Lesionado,,
2021|4435,,Lesionado,,
2021|4436,,Lesionado,,
2021|4437,,Lesionado,,
2021|4438,,Lesionado,,
2021|4439,,Fallecido,,
2021|4440,,Lesionado,,
2021|4441,,Lesionado,,
2021|4442,,Lesionado,,
2021|4443,,Fallecido,,
2021|4444,,Lesionado,,
2021|4445,,Fallecido,,
2021|4446,,Lesionado,,
2021|4447,,Fallecido,,
2021|4448,,Lesionado,,
2021|4449,,Lesionado,,
2021|4450,,Lesionado,,
2021|4451,,Lesionado,,
2021|4452,,Lesionado,,
2021|4453,,Lesionado,,
2021|4454,,Lesionado,,
2021|4455,,Lesionado,,
2021|4456,,Lesionado,,
2021|4457,,Lesionado,,
2021|4458,,Fallecido,,
2021|4459,,Lesionado,,
2021|4460,,Lesionado,,
2021|4461,,Lesionado,,
2021|4462,,Lesionado,,
2021|4463,,Lesionado,,
2021|4464,,Fallecido,,
2021|4465,,Lesionado,,
2021|4466,,Lesionado,,
2021|4467,,Lesionado,,
2021|4468,,Lesionado,,
2021|4469,,Fallecido,,
2021|4470,,Fallecido,,
2021|4471,,Lesionado,,
2021|4472,,Lesionado,,
2021|4473,,Fallecido,,
2021|4474,,Lesionado,,
2021|4475,,Lesionado,,
2021|4476,,Lesionado,,
2021|4477,,Lesionado,,
2021|4478,,Lesionado,,
2021|4479,,Lesionado,,
2021|4480,,Fallecido,,
2021|4481,,Lesionado,,
2021|4482,,Lesionado,,
2021|4483,,Lesionado,,
2021|4484,,Lesionado,,
2021|4485,,Lesionado,,
2021|4486,,Lesionado,,
2021|4487,,Lesionado,,
2021|4488,,Fallecido,,
2021|4489,,Lesionado,,
2021|4490,,Lesionado,,
2021|4491,,Lesionado,,
2021|4492,,Lesionado,,
2021|4493,,Lesionado,,
2021|4494,,Lesionado,,
2021|4495,,Lesionado,,
2021|4496,,Fallecido,,
2021|4497,,Lesionado,,
2021|4498,,Lesionado,,
2021|4499,,Lesionado,,
2021|4500,,Fallecido,,
2021|4501,,Fallecido,,
2021|4502,,Lesionado,,
2021|4503,,Lesionado,,
2021|4504,,Lesionado,,
2021|4505,,Lesionado,,
2021|4506,,Lesionado,,
2021|4507,,Lesionado,,
2021|4508,,Lesionado,,
2021|4509,,Lesionado,,
2021|4510,,Lesionado,,
2021|4511,,Lesionado,,
2021|4512,,Lesionado,,
2021|4513,,Lesionado,,
2021|4514,,Lesionado,,
2021|4515,,Lesionado,,
2021|4516,,Lesionado,,
2021|4517,,Lesionado,,
2021|4518,,Lesionado,,
2021|4519,,Fallecido,,
2021|4520,,Lesionado,,
2021|4521,,Lesionado,,
2021|4522,,Lesionado,,
2021|4523,,Lesionado,,
2021|4524,,Lesionado,,
2021|4525,,Lesionado,,
2021|4526,,Lesionado,,
2021|4527,,Lesionado,,
2021|4528,,Lesionado,,
2021|4529,,Fallecido,,
2021|4530,,Lesionado,,
2021|4531,,Lesionado,,
2021|4532,,Lesionado,,
2021|4533,,Lesionado,,
2021|4534,,Lesionado,,
2021|4535,,Lesionado,,
2021|4536,,Lesionado,,
2021|4537,,Lesionado,,
2021|4538,,Fallecido,,
2021|4539,,Lesionado,,
2021|4540,,Fallecido,,
2021|4541,,Lesionado,,
2021|4542,,Fallecido,,
2021|4543,,Fallecido,,
2021|4544,,Lesionado,,
2021|4545,,Fallecido,,
2021|4546,,Fallecido,,
2021|4547,,Lesionado,,
2021|4548,,Lesionado,,
2021|4549,,Lesionado,,
2021|4550,,Lesionado,,
2021|4551,,Lesionado,,
2021|4552,,Lesionado,,
2021|4553,,Lesionado,,
2021|4554,,Lesionado,,
2021|4555,,Lesionado,,
2021|4556,,Lesionado,,
2021|4557,,Lesionado,,
2021|4558,,Lesionado,,
2021|4559,,Lesionado,,
2021|4560,,Lesionado,,
2021|4561,,Lesionado,,
2021|4562,,Lesionado,,
2021|4563,,Lesionado,,
2021|4564,,Fallecido,,
2021|4565,,Lesionado,,
2021|4566,,Lesionado,,
2021|4567,,Lesionado,,
2021|4568,,Lesionado,,
2021|4569,,Lesionado,,
2021|4570,,Lesionado,,
2021|4571,,Lesionado,,
2021|4572,,Lesionado,,
2021|4573,,Lesionado,,
2021|4574,,Lesionado,,
2021|4575,,Lesionado,,
2021|4576,,Lesionado,,
2021|4577,,Lesionado,,
2021|4578,,Lesionado,,
2021|4579,,Lesionado,,
2021|4580,,Lesionado,,
2021|4581,,Fallecido,,
2021|4582,,Lesionado,,
2021|4583,,Lesionado,,
2021|4584,,Lesionado,,
2021|4585,,Lesionado,,
2021|4586,,Lesionado,,
2021|4587,,Lesionado,,
2021|4588,,Lesionado,,
2021|4589,,Lesionado,,
2021|4590,,Lesionado,,
2021|4591,,Lesionado,,
2021|4592,,Lesionado,,
2021|4593,,Lesionado,,
2021|4594,,Lesionado,,
2021|4595,,Lesionado,,
2021|4596,,Fallecido,,
2021|4597,,Fallecido,,
2021|4598,,Fallecido,,
2021|4599,,Lesionado,,
2021|4600,,Lesionado,,
2021|4601,,Fallecido,,
2021|4602,,Lesionado,,
2021|4603,,Lesionado,,
2021|4604,,Lesionado,,
2021|4605,,Lesionado,,
2021|4606,,Lesionado,,
2021|4607,,Lesionado,,
2021|4608,,Lesionado,,
2021|4609,,Lesionado,,
2021|4610,,Lesionado,,
2021|4611,,Lesionado,,
2021|4612,,Fallecido,,
2021|4613,,Fallecido,,
2021|4614,,Fallecido,,
2021|4615,,Fallecido,,
2021|4616,,Lesionado,,
2021|4617,,Lesionado,,
2021|4618,,Lesionado,,
2021|4619,,Lesionado,,
2021|4620,,Lesionado,,
2021|4621,,Lesionado,,
2021|4622,,Lesionado,,
2021|4623,,Lesionado,,
2021|4624,,Fallecido,,
2021|4625,,Fallecido,,
2021|4626,,Lesionado,,
2021|4627,,Lesionado,,
2021|4628,,Lesionado,,
2021|4629,,Lesionado,,
2021|4630,,Lesionado,,
2021|4631,,Lesionado,,
2021|4632,,Lesionado,,
2021|4633,,Lesionado,,
2021|4634,,Lesionado,,
2021|4635,,Lesionado,,
2021|4636,,Fallecido,,
2021|4637,,Lesionado,,
2021|4638,,Lesionado,,
2021|4639,,Lesionado,,
2021|4640,,Lesionado,,
2021|4641,,Lesionado,,
2021|4642,,Lesionado,,
2021|4643,,Lesionado,,
2021|4644,,Lesionado,,
2021|4645,,Lesionado,,
2021|4646,,Lesionado,,
2021|4647,,Lesionado,,
2021|4648,,Lesionado,,
2021|4649,,Lesionado,,
2021|4650,,Fallecido,,
2021|4651,,Fallecido,,
2021|4652,,Fallecido,,
2021|4653,,Lesionado,,
2021|4654,,Fallecido,,
2021|4655,,Lesionado,,
2021|4656,,Lesionado,,
2021|4657,,Lesionado,,
2021|4658,,Lesionado,,
2021|4659,,Lesionado,,
2021|4660,,Lesionado,,
2021|4661,,Lesionado,,
2021|4662,,Lesionado,,
2021|4663,,Fallecido,,
2021|4664,,Lesionado,,
2021|4665,,Lesionado,,
2021|4666,,Lesionado,,
2021|4667,,Lesionado,,
2021|4668,,Lesionado,,
2021|4669,,Lesionado,,
2021|4670,,Lesionado,,
2021|4671,,Lesionado,,
2021|4672,,Lesionado,,
2021|4673,,Lesionado,,
2021|4674,,Lesionado,,
2021|4675,,Lesionado,,
2021|4676,,Lesionado,,
2021|4677,,Lesionado,,
2021|4678,,Lesionado,,
2021|4679,,Lesionado,,
2021|4680,,Lesionado,,
2021|4681,,Lesionado,,
2021|4682,,Lesionado,,
2021|4683,,Lesionado,,
2021|4684,,Lesionado,,
2021|4685,,Lesionado,,
2021|4686,,Lesionado,,
2021|4687,,Lesionado,,
2021|4688,,Lesionado,,
2021|4689,,Lesionado,,
2021|4690,,Lesionado,,
2021|4691,,Lesionado,,
2021|4692,,Lesionado,,
2021|4693,,Lesionado,,
2021|4694,,Lesionado,,
2021|4695,,Fallecido,,
2021|4696,,Lesionado,,
2021|4697,,Lesionado,,
2021|4698,,Lesionado,,
2021|4699,,Lesionado,,
2021|4700,,Lesionado,,
2021|4701,,Lesionado,,
2021|4702,,Lesionado,,
2021|4703,,Lesionado,,
2021|4704,,Lesionado,,
2021|4705,,Lesionado,,
2021|4706,,Lesionado,,
2021|4707,,Lesionado,,
2021|4708,,Lesionado,,
2021|4709,,Lesionado,,
2021|4710,,Lesionado,,
2021|4711,,Fallecido,,
2021|4712,,Lesionado,,
2021|4713,,Lesionado,,
2021|4714,,Fallecido,,
2021|4715,,Lesionado,,
2021|4716,,Lesionado,,
2021|4717,,Lesionado,,
2021|4718,,Lesionado,,
2021|4719,,Lesionado,,
2021|4720,,Lesionado,,
2021|4721,,Fallecido,,
2021|4722,,Lesionado,,
2021|4723,,Lesionado,,
2021|4724,,Lesionado,,
2021|4725,,Lesionado,,
2021|4726,,Lesionado,,
2021|4727,,Lesionado,,
2021|4728,,Lesionado,,
2021|4729,,Lesionado,,
2021|4730,,Lesionado,,
2021|4731,,Lesionado,,
2021|4732,,Lesionado,,
2021|4733,,Lesionado,,
2021|4734,,Lesionado,,
2021|4735,,Lesionado,,
2021|4736,,Lesionado,,
2021|4737,,Lesionado,,
2021|4738,,Lesionado,,
2021|4739,,Lesionado,,
2021|4740,,Lesionado,,
2021|4741,,Lesionado,,
2021|4742,,Lesionado,,
2021|4743,,Lesionado,,
2021|4744,,Fallecido,,
2021|4745,,Lesionado,,
2021|4746,,Lesionado,,
2021|4747,,Lesionado,,
2021|4748,,Fallecido,,
2021|4749,,Fallecido,,
2021|4750,,Fallecido,,
2021|4751,,Lesionado,,
2021|4752,,Lesionado,,
2021|4753,,Lesionado,,
2021|4754,,Lesionado,,
2021|4755,,Lesionado,,
2021|4756,,Lesionado,,
2021|4757,,Lesionado,,
2021|4758,,Lesionado,,
2021|4759,,Lesionado,,
2021|4760,,Lesionado,,
2021|4761,,Lesionado,,
2021|4762,,Fallecido,,
2021|4763,,Lesionado,,
2021|4764,,Fallecido,,
2021|4765,,Lesionado,,
2021|4766,,Lesionado,,
2021|4767,,Fallecido,,
2021|4768,,Lesionado,,
2021|4769,,Lesionado,,
2021|4770,,Lesionado,,
2021|4771,,Lesionado,,
2021|4772,,Lesionado,,
2021|4773,,Lesionado,,
2021|4774,,Lesionado,,
2021|4775,,Lesionado,,
2021|4776,,Lesionado,,
2021|4777,,Lesionado,,
2021|4778,,Lesionado,,
2021|4779,,Lesionado,,
2021|4780,,Fallecido,,
2021|4781,,Fallecido,,
2021|4782,,Lesionado,,
2021|4783,,Lesionado,,
2021|4784,,Fallecido,,
2021|4785,,Lesionado,,
2021|4786,,Fallecido,,
2021|4787,,Lesionado,,
2021|4788,,Lesionado,,
2021|4789,,Fallecido,,
2021|4790,,Lesionado,,
2021|4791,,Lesionado,,
2021|4792,,Lesionado,,
2021|4793,,Fallecido,,
2021|4794,,Lesionado,,
2021|4795,,Lesionado,,
2021|4796,,Lesionado,,
2021|4797,,Lesionado,,
2021|4798,,Lesionado,,
2021|4799,,Lesionado,,
2021|4800,,Lesionado,,
2021|4801,,Lesionado,,
2021|4802,,Lesionado,,
2021|4803,,Lesionado,,
2021|4804,,Fallecido,,
2021|4805,,Lesionado,,
2021|4806,,Fallecido,,
2021|4807,,Lesionado,,
2021|4808,,Lesionado,,
2021|4809,,Lesionado,,
2021|4810,,Lesionado,,
2021|4811,,Lesionado,,
2021|4812,,Lesionado,,
2021|4813,,Fallecido,,
2021|4814,,Lesionado,,
2021|4815,,Lesionado,,
2021|4816,,Lesionado,,
2021|4817,,Lesionado,,
2021|4818,,Lesionado,,
2021|4819,,Lesionado,,
2021|4820,,Lesionado,,
2021|4821,,Lesionado,,
2021|4822,,Lesionado,,
2021|4823,,Lesionado,,
2021|4824,,Fallecido,,
2021|4825,,Fallecido,,
2021|4826,,Lesionado,,
2021|4827,,Lesionado,,
2021|4828,,Lesionado,,
2021|4829,,Lesionado,,
2021|4830,,Lesionado,,
2021|4831,,Fallecido,,
2021|4832,,Lesionado,,
2021|4833,,Lesionado,,
2021|4834,,Lesionado,,
2021|4835,,Lesionado,,
2021|4836,,Lesionado,,
2021|4837,,Lesionado,,
2021|4838,,Lesionado,,
2021|4839,,Lesionado,,
2021|4840,,Lesionado,,
2021|4841,,Fallecido,,
2021|4842,,Lesionado,,
2021|4843,,Lesionado,,
2021|4844,,Lesionado,,
2021|4845,,Lesionado,,
2021|4846,,Fallecido,,
2021|4847,,Fallecido,,
2021|4848,,Lesionado,,
2021|4849,,Lesionado,,
2021|4850,,Lesionado,,
2021|4851,,Lesionado,,
2021|4852,,Lesionado,,
2021|4853,,Lesionado,,
2021|4854,,Lesionado,,
2021|4855,,Fallecido,,
2021|4856,,Fallecido,,
2021|4857,,Lesionado,,
2021|4858,,Lesionado,,
2021|4859,,Lesionado,,
2021|4860,,Lesionado,,
2021|4861,,Lesionado,,
2021|4862,,Lesionado,,
2021|4863,,Lesionado,,
2021|4864,,Lesionado,,
2021|4865,,Fallecido,,
2021|4866,,Lesionado,,
2021|4867,,Lesionado,,
2021|4868,,Lesionado,,
2021|4869,,Lesionado,,
2021|4870,,Lesionado,,
2021|4871,,Lesionado,,
2021|4872,,Lesionado,,
2021|4873,,Lesionado,,
2021|4874,,Lesionado,,
2021|4875,,Fallecido,,
2021|4876,,Lesionado,,
2021|4877,,Lesionado,,
2021|4878,,Lesionado,,
2021|4879,,Lesionado,,
2021|4880,,Lesionado,,
2021|4881,,Fallecido,,
2021|4882,,Fallecido,,
2021|4883,,Fallecido,,
2021|4884,,Fallecido,,
2021|4885,,Lesionado,,
2021|4886,,Lesionado,,
2021|4887,,Lesionado,,
2021|4888,,Lesionado,,
2021|4889,,Lesionado,,
2021|4890,,Lesionado,,
2021|4891,,Lesionado,,
2021|4892,,Lesionado,,
2021|4893,,Fallecido,,
2021|4894,,Lesionado,,
2021|4895,,Lesionado,,
2021|4896,,Lesionado,,
2021|4897,,Lesionado,,
2021|4898,,Lesionado,,
2021|4899,,Lesionado,,
2021|4900,,Lesionado,,
2021|4901,,Fallecido,,
2021|4902,,Lesionado,,
2021|4903,,Lesionado,,
2021|4904,,Lesionado,,
2021|4905,,Lesionado,,
2021|4906,,Lesionado,,
2021|4907,,Lesionado,,
2021|4908,,Lesionado,,
2021|4909,,Lesionado,,
2021|4910,,Lesionado,,
2021|4911,,Lesionado,,
2021|4912,,Lesionado,,
2021|4913,,Lesionado,,
2021|4914,,Fallecido,,
2021|4915,,Lesionado,,
2021|4916,,Fallecido,,
2021|4917,,Lesionado,,
2021|4918,,Lesionado,,
2021|4919,,Lesionado,,
2021|4920,,Lesionado,,
2021|4921,,Fallecido,,
2021|4922,,Lesionado,,
2021|4923,,Lesionado,,
2021|4924,,Lesionado,,
2021|4925,,Lesionado,,
2021|4926,,Lesionado,,
2021|4927,,Lesionado,,
2021|4928,,Lesionado,,
2021|4929,,Lesionado,,
2021|4930,,Lesionado,,
2021|4931,,Fallecido,,
2021|4932,,Fallecido,,
2021|4933,,Fallecido,,
2021|4934,,Lesionado,,
2021|4935,,Lesionado,,
2021|4936,,Lesionado,,
2021|4937,,Lesionado,,
2021|4938,,Lesionado,,
2021|4939,,Lesionado,,
2021|4940,,Fallecido,,
2021|4941,,Lesionado,,
2021|4942,,Fallecido,,
2021|4943,,Lesionado,,
2021|4944,,Lesionado,,
2021|4945,,Fallecido,,
2021|4946,,Fallecido,,
2021|4947,,Lesionado,,
2021|4948,,Lesionado,,
2021|4949,,Lesionado,,
2021|4950,,Fallecido,,
2021|4951,,Lesionado,,
2021|4952,,Fallecido,,
2021|4953,,Lesionado,,
2021|4954,,Lesionado,,
2021|4955,,Fallecido,,
2021|4956,,Lesionado,,
2021|4957,,Fallecido,,
2021|4958,,Fallecido,,
2021|4959,,Lesionado,,
2021|4960,,Lesionado,,
2021|4961,,Lesionado,,
2021|4962,,Lesionado,,
2021|4963,,Lesionado,,
2021|4964,,Lesionado,,
2021|4965,,Lesionado,,
2021|4966,,Lesionado,,
2021|4967,,Lesionado,,
2021|4968,,Lesionado,,
2021|4969,,Lesionado,,
2021|4970,,Lesionado,,
2021|4971,,Lesionado,,
2021|4972,,Lesionado,,
2021|4973,,Lesionado,,
2021|4974,,Lesionado,,
2021|4975,,Lesionado,,
2021|4976,,Fallecido,,
2021|4977,,Lesionado,,
2021|4978,,Lesionado,,
2021|4979,,Fallecido,,
2021|4980,,Lesionado,,
2021|4981,,Lesionado,,
2021|4982,,Lesionado,,
2021|4983,,Lesionado,,
2021|4984,,Lesionado,,
2021|4985,,Lesionado,,
2021|4986,,Lesionado,,
2021|4987,,Lesionado,,
2021|4988,,Lesionado,,
2021|4989,,Lesionado,,
2021|4990,,Lesionado,,
2021|4991,,Lesionado,,
2021|4992,,Lesionado,,
2021|4993,,Fallecido,,
2021|4994,,Fallecido,,
2021|4995,,Lesionado,,
2021|4996,,Lesionado,,
2021|4997,,Lesionado,,
2021|4998,,Lesionado,,
2021|4999,,Lesionado,,
2021|5000,,Lesionado,,
2021|5001,,Lesionado,,
2021|5002,,Lesionado,,
2021|5003,,Fallecido,,
2021|5004,,Lesionado,,
2021|5005,,Lesionado,,
2021|5006,,Lesionado,,
2021|5007,,Lesionado,,
2021|5008,,Fallecido,,
2021|5009,,Lesionado,,
2021|5010,,Lesionado,,
2021|5011,,Lesionado,,
2021|5012,,Fallecido,,
2021|5013,,Lesionado,,
2021|5014,,Lesionado,,
2021|5015,,Fallecido,,
2021|5016,,Lesionado,,
2021|5017,,Lesionado,,
2021|5018,,Lesionado,,
2021|5019,,Lesionado,,
2021|5020,,Lesionado,,
2021|5021,,Lesionado,,
2021|5022,,Lesionado,,
2021|5023,,Lesionado,,
2021|5024,,Lesionado,,
2021|5025,,Lesionado,,
2021|5026,,Fallecido,,
2021|5027,,Lesionado,,
2021|5028,,Fallecido,,
2021|5029,,Lesionado,,
2021|5030,,Lesionado,,
2021|5031,,Fallecido,,
